"","atm_id","horario","Total_fallas","score","riesgo_fallo"
"19491","8699","Mañana",4,0.0268456375838926,"Bajo"
"19492","8699","Noche",1,0.00671140939597315,"Muy bajo"
"19493","8699","Tarde",2,0.0134228187919463,"Bajo"
"19494","87","Madrugada",5,0.0335570469798658,"Bajo"
"19495","87","Mañana",1,0.00671140939597315,"Muy bajo"
"19496","87","Noche",1,0.00671140939597315,"Muy bajo"
"19497","87","Tarde",2,0.0134228187919463,"Bajo"
"19498","870","Madrugada",2,0.0134228187919463,"Bajo"
"19499","870","Mañana",1,0.00671140939597315,"Muy bajo"
"19500","870","Noche",2,0.0134228187919463,"Bajo"
"19501","870","Tarde",2,0.0134228187919463,"Bajo"
"19502","8701","Madrugada",14,0.0939597315436242,"Moderado"
"19503","8701","Mañana",27,0.181208053691275,"Alto"
"19504","8701","Noche",21,0.140939597315436,"Moderado"
"19505","8701","Tarde",32,0.214765100671141,"Alto"
"19506","8702","Tarde",2,0.0134228187919463,"Bajo"
"19507","8703","Mañana",3,0.0201342281879195,"Bajo"
"19508","8703","Tarde",6,0.0402684563758389,"Bajo"
"19509","8704","Madrugada",2,0.0134228187919463,"Bajo"
"19510","8704","Mañana",2,0.0134228187919463,"Bajo"
"19511","8704","Noche",2,0.0134228187919463,"Bajo"
"19512","8704","Tarde",2,0.0134228187919463,"Bajo"
"19513","8705","Mañana",2,0.0134228187919463,"Bajo"
"19514","8705","Tarde",3,0.0201342281879195,"Bajo"
"19515","8706","Madrugada",1,0.00671140939597315,"Muy bajo"
"19516","8706","Mañana",5,0.0335570469798658,"Bajo"
"19517","8706","Noche",1,0.00671140939597315,"Muy bajo"
"19518","8706","Tarde",9,0.0604026845637584,"Moderado"
"19519","8707","Mañana",2,0.0134228187919463,"Bajo"
"19520","8707","Noche",2,0.0134228187919463,"Bajo"
"19521","8708","Madrugada",1,0.00671140939597315,"Muy bajo"
"19522","8708","Mañana",1,0.00671140939597315,"Muy bajo"
"19523","8708","Tarde",2,0.0134228187919463,"Bajo"
"19524","8709","Mañana",1,0.00671140939597315,"Muy bajo"
"19525","8709","Tarde",8,0.0536912751677852,"Moderado"
"19526","871","Madrugada",1,0.00671140939597315,"Muy bajo"
"19527","871","Mañana",3,0.0201342281879195,"Bajo"
"19528","8710","Mañana",3,0.0201342281879195,"Bajo"
"19529","8710","Tarde",4,0.0268456375838926,"Bajo"
"19530","8711","Madrugada",1,0.00671140939597315,"Muy bajo"
"19531","8711","Mañana",3,0.0201342281879195,"Bajo"
"19532","8711","Tarde",2,0.0134228187919463,"Bajo"
"19533","8712","Madrugada",1,0.00671140939597315,"Muy bajo"
"19534","8712","Mañana",2,0.0134228187919463,"Bajo"
"19535","8712","Tarde",1,0.00671140939597315,"Muy bajo"
"19536","8713","Madrugada",1,0.00671140939597315,"Muy bajo"
"19537","8713","Mañana",1,0.00671140939597315,"Muy bajo"
"19538","8713","Noche",2,0.0134228187919463,"Bajo"
"19539","8713","Tarde",1,0.00671140939597315,"Muy bajo"
"19540","8714","Madrugada",4,0.0268456375838926,"Bajo"
"19541","8714","Mañana",2,0.0134228187919463,"Bajo"
"19542","8714","Noche",6,0.0402684563758389,"Bajo"
"19543","8714","Tarde",9,0.0604026845637584,"Moderado"
"19544","8715","Mañana",4,0.0268456375838926,"Bajo"
"19545","8715","Tarde",6,0.0402684563758389,"Bajo"
"19546","8716","Madrugada",2,0.0134228187919463,"Bajo"
"19547","8716","Mañana",2,0.0134228187919463,"Bajo"
"19548","8716","Noche",2,0.0134228187919463,"Bajo"
"19549","8716","Tarde",2,0.0134228187919463,"Bajo"
"19550","8717","Madrugada",4,0.0268456375838926,"Bajo"
"19551","8717","Mañana",1,0.00671140939597315,"Muy bajo"
"19552","8717","Noche",1,0.00671140939597315,"Muy bajo"
"19553","8717","Tarde",1,0.00671140939597315,"Muy bajo"
"19554","8718","Madrugada",1,0.00671140939597315,"Muy bajo"
"19555","8718","Mañana",2,0.0134228187919463,"Bajo"
"19556","8718","Tarde",1,0.00671140939597315,"Muy bajo"
"19557","8719","Madrugada",1,0.00671140939597315,"Muy bajo"
"19558","8719","Mañana",4,0.0268456375838926,"Bajo"
"19559","8719","Noche",4,0.0268456375838926,"Bajo"
"19560","8719","Tarde",8,0.0536912751677852,"Moderado"
"19561","8720","Madrugada",1,0.00671140939597315,"Muy bajo"
"19562","8720","Mañana",1,0.00671140939597315,"Muy bajo"
"19563","8720","Tarde",4,0.0268456375838926,"Bajo"
"19564","8722","Mañana",4,0.0268456375838926,"Bajo"
"19565","8722","Tarde",7,0.0469798657718121,"Bajo"
"19566","8723","Mañana",3,0.0201342281879195,"Bajo"
"19567","8723","Tarde",2,0.0134228187919463,"Bajo"
"19568","8724","Madrugada",1,0.00671140939597315,"Muy bajo"
"19569","8724","Mañana",2,0.0134228187919463,"Bajo"
"19570","8724","Noche",1,0.00671140939597315,"Muy bajo"
"19571","8724","Tarde",2,0.0134228187919463,"Bajo"
"19572","8726","Madrugada",1,0.00671140939597315,"Muy bajo"
"19573","8726","Tarde",2,0.0134228187919463,"Bajo"
"19574","8727","Madrugada",1,0.00671140939597315,"Muy bajo"
"19575","8727","Noche",1,0.00671140939597315,"Muy bajo"
"19576","8727","Tarde",4,0.0268456375838926,"Bajo"
"19577","8728","Mañana",3,0.0201342281879195,"Bajo"
"19578","8728","Tarde",2,0.0134228187919463,"Bajo"
"19579","8729","Madrugada",1,0.00671140939597315,"Muy bajo"
"19580","8729","Mañana",3,0.0201342281879195,"Bajo"
"19581","8729","Tarde",4,0.0268456375838926,"Bajo"
"19582","873","Mañana",4,0.0268456375838926,"Bajo"
"19583","873","Tarde",8,0.0536912751677852,"Moderado"
"19584","8730","Mañana",2,0.0134228187919463,"Bajo"
"19585","8730","Tarde",4,0.0268456375838926,"Bajo"
"19586","8732","Tarde",1,0.00671140939597315,"Muy bajo"
"19587","8734","Tarde",5,0.0335570469798658,"Bajo"
"19588","8735","Madrugada",2,0.0134228187919463,"Bajo"
"19589","8735","Mañana",3,0.0201342281879195,"Bajo"
"19590","8736","Mañana",6,0.0402684563758389,"Bajo"
"19591","8736","Tarde",3,0.0201342281879195,"Bajo"
"19592","8737","Madrugada",1,0.00671140939597315,"Muy bajo"
"19593","8737","Mañana",3,0.0201342281879195,"Bajo"
"19594","8737","Tarde",8,0.0536912751677852,"Moderado"
"19595","8738","Madrugada",1,0.00671140939597315,"Muy bajo"
"19596","8738","Mañana",2,0.0134228187919463,"Bajo"
"19597","8738","Tarde",2,0.0134228187919463,"Bajo"
"19598","8739","Madrugada",1,0.00671140939597315,"Muy bajo"
"19599","8739","Mañana",3,0.0201342281879195,"Bajo"
"19600","8739","Tarde",1,0.00671140939597315,"Muy bajo"
"19601","874","Mañana",10,0.0671140939597315,"Moderado"
"19602","874","Tarde",9,0.0604026845637584,"Moderado"
"19603","8740","Madrugada",1,0.00671140939597315,"Muy bajo"
"19604","8740","Mañana",1,0.00671140939597315,"Muy bajo"
"19605","8740","Noche",3,0.0201342281879195,"Bajo"
"19606","8740","Tarde",2,0.0134228187919463,"Bajo"
"19607","8741","Mañana",3,0.0201342281879195,"Bajo"
"19608","8741","Tarde",2,0.0134228187919463,"Bajo"
"19609","8742","Mañana",2,0.0134228187919463,"Bajo"
"19610","8742","Noche",2,0.0134228187919463,"Bajo"
"19611","8743","Madrugada",1,0.00671140939597315,"Muy bajo"
"19612","8743","Mañana",8,0.0536912751677852,"Moderado"
"19613","8743","Noche",3,0.0201342281879195,"Bajo"
"19614","8743","Tarde",12,0.0805369127516778,"Moderado"
"19615","8745","Madrugada",1,0.00671140939597315,"Muy bajo"
"19616","8745","Mañana",6,0.0402684563758389,"Bajo"
"19617","8745","Tarde",3,0.0201342281879195,"Bajo"
"19618","8746","Madrugada",1,0.00671140939597315,"Muy bajo"
"19619","8746","Mañana",2,0.0134228187919463,"Bajo"
"19620","8746","Noche",1,0.00671140939597315,"Muy bajo"
"19621","8746","Tarde",3,0.0201342281879195,"Bajo"
"19622","8747","Mañana",4,0.0268456375838926,"Bajo"
"19623","8747","Noche",1,0.00671140939597315,"Muy bajo"
"19624","8747","Tarde",5,0.0335570469798658,"Bajo"
"19625","8748","Mañana",8,0.0536912751677852,"Moderado"
"19626","8748","Noche",1,0.00671140939597315,"Muy bajo"
"19627","8748","Tarde",8,0.0536912751677852,"Moderado"
"19628","8749","Mañana",4,0.0268456375838926,"Bajo"
"19629","8751","Mañana",6,0.0402684563758389,"Bajo"
"19630","8751","Tarde",3,0.0201342281879195,"Bajo"
"19631","8753","Mañana",2,0.0134228187919463,"Bajo"
"19632","8753","Tarde",3,0.0201342281879195,"Bajo"
"19633","8754","Mañana",2,0.0134228187919463,"Bajo"
"19634","8754","Noche",1,0.00671140939597315,"Muy bajo"
"19635","8754","Tarde",4,0.0268456375838926,"Bajo"
"19636","8755","Mañana",4,0.0268456375838926,"Bajo"
"19637","8755","Tarde",5,0.0335570469798658,"Bajo"
"19638","8756","Mañana",4,0.0268456375838926,"Bajo"
"19639","8756","Tarde",1,0.00671140939597315,"Muy bajo"
"19640","8758","Madrugada",2,0.0134228187919463,"Bajo"
"19641","8758","Mañana",15,0.100671140939597,"Moderado"
"19642","8758","Noche",16,0.10738255033557,"Moderado"
"19643","8758","Tarde",28,0.187919463087248,"Alto"
"19644","8759","Madrugada",5,0.0335570469798658,"Bajo"
"19645","8759","Mañana",4,0.0268456375838926,"Bajo"
"19646","8759","Noche",4,0.0268456375838926,"Bajo"
"19647","8759","Tarde",8,0.0536912751677852,"Moderado"
"19648","8760","Mañana",1,0.00671140939597315,"Muy bajo"
"19649","8760","Tarde",4,0.0268456375838926,"Bajo"
"19650","8761","Mañana",3,0.0201342281879195,"Bajo"
"19651","8761","Tarde",1,0.00671140939597315,"Muy bajo"
"19652","8762","Mañana",5,0.0335570469798658,"Bajo"
"19653","8762","Tarde",2,0.0134228187919463,"Bajo"
"19654","8763","Mañana",6,0.0402684563758389,"Bajo"
"19655","8763","Noche",2,0.0134228187919463,"Bajo"
"19656","8763","Tarde",4,0.0268456375838926,"Bajo"
"19657","8765","Madrugada",1,0.00671140939597315,"Muy bajo"
"19658","8765","Mañana",6,0.0402684563758389,"Bajo"
"19659","8765","Noche",1,0.00671140939597315,"Muy bajo"
"19660","8765","Tarde",10,0.0671140939597315,"Moderado"
"19661","8766","Mañana",5,0.0335570469798658,"Bajo"
"19662","8766","Tarde",3,0.0201342281879195,"Bajo"
"19663","8767","Mañana",2,0.0134228187919463,"Bajo"
"19664","8767","Tarde",2,0.0134228187919463,"Bajo"
"19665","8768","Madrugada",1,0.00671140939597315,"Muy bajo"
"19666","8769","Madrugada",1,0.00671140939597315,"Muy bajo"
"19667","8769","Mañana",1,0.00671140939597315,"Muy bajo"
"19668","8769","Noche",1,0.00671140939597315,"Muy bajo"
"19669","8769","Tarde",10,0.0671140939597315,"Moderado"
"19670","877","Noche",1,0.00671140939597315,"Muy bajo"
"19671","877","Tarde",3,0.0201342281879195,"Bajo"
"19672","8770","Madrugada",4,0.0268456375838926,"Bajo"
"19673","8770","Mañana",3,0.0201342281879195,"Bajo"
"19674","8770","Noche",13,0.087248322147651,"Moderado"
"19675","8770","Tarde",26,0.174496644295302,"Alto"
"19676","8771","Mañana",1,0.00671140939597315,"Muy bajo"
"19677","8771","Noche",1,0.00671140939597315,"Muy bajo"
"19678","8771","Tarde",3,0.0201342281879195,"Bajo"
"19679","8773","Mañana",2,0.0134228187919463,"Bajo"
"19680","8773","Tarde",2,0.0134228187919463,"Bajo"
"19681","8774","Madrugada",6,0.0402684563758389,"Bajo"
"19682","8774","Mañana",7,0.0469798657718121,"Bajo"
"19683","8774","Noche",2,0.0134228187919463,"Bajo"
"19684","8774","Tarde",3,0.0201342281879195,"Bajo"
"19685","8775","Madrugada",2,0.0134228187919463,"Bajo"
"19686","8775","Mañana",9,0.0604026845637584,"Moderado"
"19687","8775","Tarde",11,0.0738255033557047,"Moderado"
"19688","8776","Mañana",9,0.0604026845637584,"Moderado"
"19689","8776","Tarde",4,0.0268456375838926,"Bajo"
"19690","8777","Mañana",2,0.0134228187919463,"Bajo"
"19691","8778","Madrugada",2,0.0134228187919463,"Bajo"
"19692","8778","Mañana",3,0.0201342281879195,"Bajo"
"19693","8778","Tarde",2,0.0134228187919463,"Bajo"
"19694","878","Madrugada",5,0.0335570469798658,"Bajo"
"19695","878","Mañana",4,0.0268456375838926,"Bajo"
"19696","878","Noche",8,0.0536912751677852,"Moderado"
"19697","8781","Madrugada",1,0.00671140939597315,"Muy bajo"
"19698","8781","Noche",1,0.00671140939597315,"Muy bajo"
"19699","8781","Tarde",1,0.00671140939597315,"Muy bajo"
"19700","8782","Madrugada",1,0.00671140939597315,"Muy bajo"
"19701","8782","Mañana",2,0.0134228187919463,"Bajo"
"19702","8782","Noche",1,0.00671140939597315,"Muy bajo"
"19703","8782","Tarde",3,0.0201342281879195,"Bajo"
"19704","8783","Madrugada",3,0.0201342281879195,"Bajo"
"19705","8783","Mañana",1,0.00671140939597315,"Muy bajo"
"19706","8784","Madrugada",7,0.0469798657718121,"Bajo"
"19707","8784","Mañana",2,0.0134228187919463,"Bajo"
"19708","8784","Noche",2,0.0134228187919463,"Bajo"
"19709","8784","Tarde",6,0.0402684563758389,"Bajo"
"19710","8785","Tarde",1,0.00671140939597315,"Muy bajo"
"19711","8786","Mañana",10,0.0671140939597315,"Moderado"
"19712","8786","Tarde",5,0.0335570469798658,"Bajo"
"19713","8787","Mañana",2,0.0134228187919463,"Bajo"
"19714","8787","Tarde",2,0.0134228187919463,"Bajo"
"19715","8788","Madrugada",1,0.00671140939597315,"Muy bajo"
"19716","8788","Mañana",5,0.0335570469798658,"Bajo"
"19717","8788","Tarde",2,0.0134228187919463,"Bajo"
"19718","8789","Madrugada",1,0.00671140939597315,"Muy bajo"
"19719","879","Madrugada",3,0.0201342281879195,"Bajo"
"19720","879","Mañana",3,0.0201342281879195,"Bajo"
"19721","879","Noche",2,0.0134228187919463,"Bajo"
"19722","879","Tarde",8,0.0536912751677852,"Moderado"
"19723","8790","Madrugada",2,0.0134228187919463,"Bajo"
"19724","8791","Madrugada",1,0.00671140939597315,"Muy bajo"
"19725","8791","Mañana",6,0.0402684563758389,"Bajo"
"19726","8791","Tarde",6,0.0402684563758389,"Bajo"
"19727","8792","Mañana",6,0.0402684563758389,"Bajo"
"19728","8792","Tarde",4,0.0268456375838926,"Bajo"
"19729","8793","Mañana",2,0.0134228187919463,"Bajo"
"19730","8793","Noche",1,0.00671140939597315,"Muy bajo"
"19731","8793","Tarde",2,0.0134228187919463,"Bajo"
"19732","8794","Mañana",4,0.0268456375838926,"Bajo"
"19733","8794","Tarde",2,0.0134228187919463,"Bajo"
"19734","8795","Mañana",5,0.0335570469798658,"Bajo"
"19735","8795","Tarde",2,0.0134228187919463,"Bajo"
"19736","8796","Mañana",1,0.00671140939597315,"Muy bajo"
"19737","8796","Tarde",1,0.00671140939597315,"Muy bajo"
"19738","8797","Mañana",2,0.0134228187919463,"Bajo"
"19739","8798","Mañana",1,0.00671140939597315,"Muy bajo"
"19740","8798","Tarde",2,0.0134228187919463,"Bajo"
"19741","8799","Madrugada",1,0.00671140939597315,"Muy bajo"
"19742","8799","Mañana",3,0.0201342281879195,"Bajo"
"19743","8799","Tarde",6,0.0402684563758389,"Bajo"
"19744","88","Madrugada",4,0.0268456375838926,"Bajo"
"19745","88","Mañana",1,0.00671140939597315,"Muy bajo"
"19746","88","Noche",2,0.0134228187919463,"Bajo"
"19747","88","Tarde",3,0.0201342281879195,"Bajo"
"19748","880","Madrugada",2,0.0134228187919463,"Bajo"
"19749","880","Mañana",3,0.0201342281879195,"Bajo"
"19750","880","Noche",2,0.0134228187919463,"Bajo"
"19751","880","Tarde",10,0.0671140939597315,"Moderado"
"19752","8800","Mañana",5,0.0335570469798658,"Bajo"
"19753","8800","Tarde",3,0.0201342281879195,"Bajo"
"19754","8802","Mañana",3,0.0201342281879195,"Bajo"
"19755","8802","Noche",1,0.00671140939597315,"Muy bajo"
"19756","8802","Tarde",2,0.0134228187919463,"Bajo"
"19757","8803","Madrugada",5,0.0335570469798658,"Bajo"
"19758","8803","Mañana",3,0.0201342281879195,"Bajo"
"19759","8803","Noche",3,0.0201342281879195,"Bajo"
"19760","8805","Tarde",4,0.0268456375838926,"Bajo"
"19761","8806","Mañana",2,0.0134228187919463,"Bajo"
"19762","8806","Tarde",1,0.00671140939597315,"Muy bajo"
"19763","8807","Mañana",1,0.00671140939597315,"Muy bajo"
"19764","8807","Tarde",2,0.0134228187919463,"Bajo"
"19765","8808","Mañana",1,0.00671140939597315,"Muy bajo"
"19766","8809","Madrugada",2,0.0134228187919463,"Bajo"
"19767","8809","Noche",1,0.00671140939597315,"Muy bajo"
"19768","8809","Tarde",1,0.00671140939597315,"Muy bajo"
"19769","881","Tarde",1,0.00671140939597315,"Muy bajo"
"19770","8810","Mañana",5,0.0335570469798658,"Bajo"
"19771","8810","Noche",3,0.0201342281879195,"Bajo"
"19772","8810","Tarde",6,0.0402684563758389,"Bajo"
"19773","8811","Noche",1,0.00671140939597315,"Muy bajo"
"19774","8811","Tarde",5,0.0335570469798658,"Bajo"
"19775","8812","Mañana",3,0.0201342281879195,"Bajo"
"19776","8812","Tarde",2,0.0134228187919463,"Bajo"
"19777","8813","Madrugada",1,0.00671140939597315,"Muy bajo"
"19778","8813","Mañana",5,0.0335570469798658,"Bajo"
"19779","8813","Noche",3,0.0201342281879195,"Bajo"
"19780","8813","Tarde",3,0.0201342281879195,"Bajo"
"19781","8814","Mañana",1,0.00671140939597315,"Muy bajo"
"19782","8814","Noche",1,0.00671140939597315,"Muy bajo"
"19783","8814","Tarde",2,0.0134228187919463,"Bajo"
"19784","8816","Madrugada",1,0.00671140939597315,"Muy bajo"
"19785","8816","Tarde",1,0.00671140939597315,"Muy bajo"
"19786","8817","Madrugada",3,0.0201342281879195,"Bajo"
"19787","8817","Mañana",1,0.00671140939597315,"Muy bajo"
"19788","8817","Noche",2,0.0134228187919463,"Bajo"
"19789","8817","Tarde",2,0.0134228187919463,"Bajo"
"19790","8818","Tarde",3,0.0201342281879195,"Bajo"
"19791","882","Madrugada",3,0.0201342281879195,"Bajo"
"19792","882","Mañana",3,0.0201342281879195,"Bajo"
"19793","8820","Madrugada",1,0.00671140939597315,"Muy bajo"
"19794","8820","Mañana",3,0.0201342281879195,"Bajo"
"19795","8820","Noche",1,0.00671140939597315,"Muy bajo"
"19796","8821","Madrugada",1,0.00671140939597315,"Muy bajo"
"19797","8821","Noche",1,0.00671140939597315,"Muy bajo"
"19798","8821","Tarde",1,0.00671140939597315,"Muy bajo"
"19799","8822","Noche",1,0.00671140939597315,"Muy bajo"
"19800","8823","Tarde",3,0.0201342281879195,"Bajo"
"19801","8825","Madrugada",1,0.00671140939597315,"Muy bajo"
"19802","8825","Mañana",1,0.00671140939597315,"Muy bajo"
"19803","8826","Madrugada",2,0.0134228187919463,"Bajo"
"19804","8826","Mañana",5,0.0335570469798658,"Bajo"
"19805","8826","Noche",3,0.0201342281879195,"Bajo"
"19806","8826","Tarde",13,0.087248322147651,"Moderado"
"19807","8827","Tarde",1,0.00671140939597315,"Muy bajo"
"19808","8828","Madrugada",2,0.0134228187919463,"Bajo"
"19809","8828","Mañana",1,0.00671140939597315,"Muy bajo"
"19810","8828","Noche",1,0.00671140939597315,"Muy bajo"
"19811","8828","Tarde",1,0.00671140939597315,"Muy bajo"
"19812","8829","Mañana",2,0.0134228187919463,"Bajo"
"19813","8829","Noche",1,0.00671140939597315,"Muy bajo"
"19814","8829","Tarde",1,0.00671140939597315,"Muy bajo"
"19815","8830","Madrugada",4,0.0268456375838926,"Bajo"
"19816","8830","Mañana",2,0.0134228187919463,"Bajo"
"19817","8830","Tarde",1,0.00671140939597315,"Muy bajo"
"19818","8831","Mañana",1,0.00671140939597315,"Muy bajo"
"19819","8831","Tarde",1,0.00671140939597315,"Muy bajo"
"19820","8832","Mañana",7,0.0469798657718121,"Bajo"
"19821","8832","Tarde",6,0.0402684563758389,"Bajo"
"19822","8833","Mañana",1,0.00671140939597315,"Muy bajo"
"19823","8834","Mañana",6,0.0402684563758389,"Bajo"
"19824","8834","Noche",3,0.0201342281879195,"Bajo"
"19825","8834","Tarde",1,0.00671140939597315,"Muy bajo"
"19826","8835","Madrugada",2,0.0134228187919463,"Bajo"
"19827","8835","Mañana",3,0.0201342281879195,"Bajo"
"19828","8835","Noche",1,0.00671140939597315,"Muy bajo"
"19829","8835","Tarde",1,0.00671140939597315,"Muy bajo"
"19830","8837","Mañana",6,0.0402684563758389,"Bajo"
"19831","8837","Noche",1,0.00671140939597315,"Muy bajo"
"19832","8839","Noche",1,0.00671140939597315,"Muy bajo"
"19833","8839","Tarde",1,0.00671140939597315,"Muy bajo"
"19834","884","Mañana",1,0.00671140939597315,"Muy bajo"
"19835","884","Noche",1,0.00671140939597315,"Muy bajo"
"19836","8840","Madrugada",1,0.00671140939597315,"Muy bajo"
"19837","8840","Mañana",2,0.0134228187919463,"Bajo"
"19838","8841","Madrugada",1,0.00671140939597315,"Muy bajo"
"19839","8841","Mañana",1,0.00671140939597315,"Muy bajo"
"19840","8841","Noche",1,0.00671140939597315,"Muy bajo"
"19841","8842","Madrugada",2,0.0134228187919463,"Bajo"
"19842","8842","Mañana",7,0.0469798657718121,"Bajo"
"19843","8842","Noche",1,0.00671140939597315,"Muy bajo"
"19844","8842","Tarde",5,0.0335570469798658,"Bajo"
"19845","8843","Mañana",2,0.0134228187919463,"Bajo"
"19846","8843","Tarde",1,0.00671140939597315,"Muy bajo"
"19847","8844","Mañana",6,0.0402684563758389,"Bajo"
"19848","8844","Tarde",2,0.0134228187919463,"Bajo"
"19849","8845","Mañana",3,0.0201342281879195,"Bajo"
"19850","8845","Tarde",1,0.00671140939597315,"Muy bajo"
"19851","8847","Madrugada",2,0.0134228187919463,"Bajo"
"19852","8847","Mañana",1,0.00671140939597315,"Muy bajo"
"19853","8847","Tarde",1,0.00671140939597315,"Muy bajo"
"19854","8849","Mañana",1,0.00671140939597315,"Muy bajo"
"19855","8849","Tarde",2,0.0134228187919463,"Bajo"
"19856","885","Madrugada",4,0.0268456375838926,"Bajo"
"19857","885","Mañana",1,0.00671140939597315,"Muy bajo"
"19858","885","Noche",2,0.0134228187919463,"Bajo"
"19859","885","Tarde",1,0.00671140939597315,"Muy bajo"
"19860","8850","Mañana",5,0.0335570469798658,"Bajo"
"19861","8850","Tarde",2,0.0134228187919463,"Bajo"
"19862","8851","Mañana",1,0.00671140939597315,"Muy bajo"
"19863","8851","Noche",1,0.00671140939597315,"Muy bajo"
"19864","8851","Tarde",2,0.0134228187919463,"Bajo"
"19865","8852","Madrugada",1,0.00671140939597315,"Muy bajo"
"19866","8852","Mañana",3,0.0201342281879195,"Bajo"
"19867","8852","Tarde",4,0.0268456375838926,"Bajo"
"19868","8854","Mañana",9,0.0604026845637584,"Moderado"
"19869","8854","Noche",2,0.0134228187919463,"Bajo"
"19870","8854","Tarde",2,0.0134228187919463,"Bajo"
"19871","8855","Mañana",4,0.0268456375838926,"Bajo"
"19872","8855","Noche",1,0.00671140939597315,"Muy bajo"
"19873","8855","Tarde",1,0.00671140939597315,"Muy bajo"
"19874","8856","Madrugada",3,0.0201342281879195,"Bajo"
"19875","8856","Mañana",5,0.0335570469798658,"Bajo"
"19876","8856","Noche",2,0.0134228187919463,"Bajo"
"19877","8856","Tarde",6,0.0402684563758389,"Bajo"
"19878","8857","Mañana",1,0.00671140939597315,"Muy bajo"
"19879","8857","Noche",4,0.0268456375838926,"Bajo"
"19880","8857","Tarde",6,0.0402684563758389,"Bajo"
"19881","8858","Madrugada",4,0.0268456375838926,"Bajo"
"19882","8858","Mañana",9,0.0604026845637584,"Moderado"
"19883","8858","Tarde",2,0.0134228187919463,"Bajo"
"19884","8859","Madrugada",3,0.0201342281879195,"Bajo"
"19885","8859","Mañana",6,0.0402684563758389,"Bajo"
"19886","8859","Noche",15,0.100671140939597,"Moderado"
"19887","8859","Tarde",9,0.0604026845637584,"Moderado"
"19888","886","Madrugada",7,0.0469798657718121,"Bajo"
"19889","886","Mañana",3,0.0201342281879195,"Bajo"
"19890","886","Noche",1,0.00671140939597315,"Muy bajo"
"19891","886","Tarde",1,0.00671140939597315,"Muy bajo"
"19892","8861","Mañana",1,0.00671140939597315,"Muy bajo"
"19893","8861","Tarde",1,0.00671140939597315,"Muy bajo"
"19894","8862","Madrugada",6,0.0402684563758389,"Bajo"
"19895","8862","Mañana",2,0.0134228187919463,"Bajo"
"19896","8862","Noche",1,0.00671140939597315,"Muy bajo"
"19897","8862","Tarde",4,0.0268456375838926,"Bajo"
"19898","8863","Mañana",3,0.0201342281879195,"Bajo"
"19899","8864","Madrugada",1,0.00671140939597315,"Muy bajo"
"19900","8864","Mañana",1,0.00671140939597315,"Muy bajo"
"19901","8864","Tarde",2,0.0134228187919463,"Bajo"
"19902","8865","Madrugada",3,0.0201342281879195,"Bajo"
"19903","8865","Mañana",1,0.00671140939597315,"Muy bajo"
"19904","8865","Noche",2,0.0134228187919463,"Bajo"
"19905","8865","Tarde",1,0.00671140939597315,"Muy bajo"
"19906","8866","Madrugada",1,0.00671140939597315,"Muy bajo"
"19907","8866","Mañana",10,0.0671140939597315,"Moderado"
"19908","8866","Noche",1,0.00671140939597315,"Muy bajo"
"19909","8866","Tarde",7,0.0469798657718121,"Bajo"
"19910","8868","Mañana",4,0.0268456375838926,"Bajo"
"19911","8868","Tarde",1,0.00671140939597315,"Muy bajo"
"19912","8872","Madrugada",1,0.00671140939597315,"Muy bajo"
"19913","8872","Mañana",1,0.00671140939597315,"Muy bajo"
"19914","8872","Tarde",1,0.00671140939597315,"Muy bajo"
"19915","8873","Madrugada",3,0.0201342281879195,"Bajo"
"19916","8873","Mañana",13,0.087248322147651,"Moderado"
"19917","8873","Noche",4,0.0268456375838926,"Bajo"
"19918","8873","Tarde",13,0.087248322147651,"Moderado"
"19919","8874","Mañana",3,0.0201342281879195,"Bajo"
"19920","8874","Tarde",9,0.0604026845637584,"Moderado"
"19921","8875","Madrugada",1,0.00671140939597315,"Muy bajo"
"19922","8875","Mañana",3,0.0201342281879195,"Bajo"
"19923","8875","Noche",1,0.00671140939597315,"Muy bajo"
"19924","8875","Tarde",1,0.00671140939597315,"Muy bajo"
"19925","8876","Noche",1,0.00671140939597315,"Muy bajo"
"19926","8876","Tarde",1,0.00671140939597315,"Muy bajo"
"19927","8877","Madrugada",1,0.00671140939597315,"Muy bajo"
"19928","8877","Tarde",1,0.00671140939597315,"Muy bajo"
"19929","8879","Mañana",1,0.00671140939597315,"Muy bajo"
"19930","8879","Noche",1,0.00671140939597315,"Muy bajo"
"19931","888","Mañana",2,0.0134228187919463,"Bajo"
"19932","888","Tarde",2,0.0134228187919463,"Bajo"
"19933","8881","Madrugada",1,0.00671140939597315,"Muy bajo"
"19934","8881","Mañana",3,0.0201342281879195,"Bajo"
"19935","8881","Noche",1,0.00671140939597315,"Muy bajo"
"19936","8882","Madrugada",2,0.0134228187919463,"Bajo"
"19937","8882","Mañana",1,0.00671140939597315,"Muy bajo"
"19938","8882","Tarde",5,0.0335570469798658,"Bajo"
"19939","8885","Mañana",1,0.00671140939597315,"Muy bajo"
"19940","8885","Tarde",3,0.0201342281879195,"Bajo"
"19941","8887","Madrugada",2,0.0134228187919463,"Bajo"
"19942","8887","Mañana",4,0.0268456375838926,"Bajo"
"19943","8887","Noche",3,0.0201342281879195,"Bajo"
"19944","8887","Tarde",3,0.0201342281879195,"Bajo"
"19945","8888","Mañana",2,0.0134228187919463,"Bajo"
"19946","8888","Tarde",1,0.00671140939597315,"Muy bajo"
